date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:24:31	690994/690994	---M--	200	added ('OK')	image/svg+xml	etag:%2261fd2c82-a8b32%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-brands-400.svg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-brands-400.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:32	165712/165712	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-28750%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.woff2	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:35	501832/501832	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-7a848%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.ttf	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:36	234468/234468	---M--	200	added ('OK')	application/font-woff	etag:%2261fd2c82-393e4%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.woff	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:39	502130/502130	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-7a972%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.eot?	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:39	502130/502130	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-7a972%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.eot	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:42	164968/164968	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-28468%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.woff2	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:43	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-68ce2%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.eot	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:44	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-68ce2%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.eot?	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:47	218228/218228	---M--	200	added ('OK')	application/font-woff	etag:%2261fd2c82-35474%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.woff	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:48	429000/429000	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-68bc8%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.ttf	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:52	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-60faa%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.eot?	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:53	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-60faa%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.eot	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:54	2264008/2264008	---M--	200	added ('OK')	image/svg+xml	etag:%2261fd2c82-228bc8%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.svg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:55	152180/152180	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-25274%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff2	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:57	201232/201232	---M--	200	added ('OK')	application/font-woff	etag:%2261fd2c82-31210%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:24:59	396932/396932	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-60e84%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.ttf	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:25:01	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-52c36%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.eot	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:25:04	123060/123060	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-1e0b4%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff2	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:25:04	2066646/2066646	---M--	200	added ('OK')	image/svg+xml	etag:%2261fd2c82-1f88d6%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.svg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:25:06	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-52c36%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.eot?	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:25:06	164092/164092	---M--	200	added ('OK')	application/font-woff	etag:%2261fd2c82-280fc%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:25:11	20120/20120	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-4e98%22	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.ttf?407e24229cdad6f8c9e45e028e090cfd	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon2916.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.css)
20:25:11	10796/10796	---M--	200	added ('OK')	application/font-woff	etag:%2261fd2c82-2a2c%22	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.woff?407e24229cdad6f8c9e45e028e090cfd	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon2916.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.css)
20:25:12	9124/9124	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-23a4%22	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.woff2?407e24229cdad6f8c9e45e028e090cfd	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon2916.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.css)
20:25:13	20288/20288	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-4f40%22	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.eot?407e24229cdad6f8c9e45e028e090cfd	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon2916.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.css)
20:25:14	1856861/1856861	---M--	200	added ('OK')	image/svg+xml	etag:%2261fd2c82-1c555d%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.svg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:25:16	2743/2743	---M--	200	added ('OK')	image/gif	etag:%22630df729-ab7%22	https://new.axilthemes.com/demo/template/etrade/assets/images/ajax-loader.gif	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/ajax-loader.gif	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/slick-theme.css)
20:25:16	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-800%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/slick.eot	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/slick.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/slick-theme.css)
20:25:17	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-800%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/slick.eot?	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/slickd41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/slick-theme.css)
20:25:17	163458/163458	---M--	200	added ('OK')	image/svg+xml	etag:%2261fd2c82-27e82%22	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.svg?407e24229cdad6f8c9e45e028e090cfd	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon2916.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.css)
20:25:17	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%2261fd2c82-564%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/slick.woff	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/slick.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/slick-theme.css)
20:25:19	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-764%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/slick.ttf	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/slick.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/slick-theme.css)
20:25:19	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%2261fd2c82-868%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/slick.svg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/slick.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/slick-theme.css)
20:25:19	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:19%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_inset-hard_100_fcfdfd_1x100.png	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_inset-hard_100_fcfdfd_1x100.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
20:25:19	338716/338716	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-52b1c%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.ttf	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:25:20	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:20%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
20:25:20	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:20%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_85_dfeffc_1x400.png	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_85_dfeffc_1x400.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
20:25:20	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:20%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_75_d0e5f5_1x400.png	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_75_d0e5f5_1x400.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
20:25:20	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:20%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_inset-hard_100_f5f8f9_1x100.png	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_inset-hard_100_f5f8f9_1x100.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
20:25:21	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:21%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
20:25:21	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:21%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_469bdd_256x240.png	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_469bdd_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
20:25:21	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:21%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_d8e7f3_256x240.png	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_d8e7f3_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
20:25:22	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:22%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_217bc0_256x240.png	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_217bc0_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
20:25:22	1514718/1514718	---M--	200	added ('OK')	image/svg+xml	etag:%2261fd2c82-171cde%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.svg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
20:25:22	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:22%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_f9bd01_256x240.png	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_f9bd01_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
20:25:22	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:22%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_2e83ff_256x240.png	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_2e83ff_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
20:25:23	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:23%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_cd0a0a_256x240.png	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_cd0a0a_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
20:25:23	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:23%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_6da8d5_256x240.png	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_6da8d5_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
20:25:24	166138/166138	---M--	200	added ('OK')	image/jpeg	etag:%22630df729-288fa%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-1.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-1.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:25	98444/98444	---M--	200	added ('OK')	image/jpeg	etag:%22630df729-1808c%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-3.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-3.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:25	24094/24094	---M--	200	added ('OK')	image/jpeg	etag:%22630df729-5e1e%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-4.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-4.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:26	70374/70374	---M--	200	added ('OK')	image/jpeg	etag:%22630df729-112e6%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-2.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-2.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:26	18858/18858	---M--	200	added ('OK')	image/jpeg	etag:%22630df729-49aa%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-5.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-5.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:27	26325/26325	---M--	200	added ('OK')	image/jpeg	etag:%22630df729-66d5%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-6.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-6.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:27	18425/18425	---M--	200	added ('OK')	image/jpeg	etag:%22630df729-47f9%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-7.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-7.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:28	32374/32374	---M--	200	added ('OK')	image/jpeg	etag:%22630df729-7e76%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-8.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-8.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:29	116366/116366	---M--	200	added ('OK')	image/jpeg	etag:%22630df729-1c68e%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-9.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-9.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:30	17076/17076	---M--	200	added ('OK')	image/jpeg	etag:%22630df729-42b4%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-11.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-11.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:30	26755/26755	---M--	200	added ('OK')	image/jpeg	etag:%22630df729-6883%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-12.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-12.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:31	91850/91850	---M--	200	added ('OK')	image/jpeg	etag:%22630df729-166ca%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-10.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-10.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:31	39003/39003	---M--	200	added ('OK')	image/jpeg	etag:%22630df729-985b%22	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-13.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-13.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:31	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:31%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-14.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-14.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:31	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:31%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-15.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-15.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
20:25:32	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2014:25:32%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-16.jpg	C:/Users/user/Desktop/BASIS-SEIP-BACTH-17/e-2/new.axilthemes.com/demo/template/etrade/assets/images/bg/bg-image-16.jpg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/style.min.css)
